image,ALB,BET,DOL,LAG,NoF,OTHER,SHARK,YFT
img_00005.jpg,0.043893,0.006000,0.000735,0.001700,0.266738,0.004745,0.008884,0.000638
img_00007.jpg,0.269428,0.015699,0.001618,0.005799,0.000744,0.034338,0.002417,0.003290
img_00009.jpg,0.327981,0.000672,0.000082,0.000310,0.002145,0.001751,0.000274,0.000118
img_00018.jpg,0.314822,0.004424,0.000630,0.001280,0.001743,0.008285,0.001448,0.000701
img_00027.jpg,0.277826,0.003793,0.000951,0.002784,0.033046,0.011095,0.002707,0.001130
img_00030.jpg,0.242080,0.005091,0.000914,0.006077,0.072456,0.003858,0.002204,0.000654
img_00040.jpg,0.281796,0.010219,0.000384,0.003426,0.018615,0.002350,0.015661,0.000883
img_00046.jpg,0.140083,0.020380,0.003306,0.004729,0.146718,0.013444,0.004198,0.000475
img_00053.jpg,0.292696,0.005227,0.000621,0.002665,0.018131,0.012106,0.001188,0.000700
img_00071.jpg,0.320811,0.001148,0.000472,0.001460,0.001675,0.007057,0.000537,0.000174
img_00075.jpg,0.246590,0.017918,0.001710,0.004225,0.030334,0.021026,0.007398,0.004132
img_00102.jpg,0.213610,0.015398,0.000596,0.009928,0.036945,0.003456,0.051677,0.001723
img_00103.jpg,0.316428,0.009391,0.000774,0.002437,0.000854,0.002147,0.001021,0.000282
img_00109.jpg,0.094035,0.005704,0.002035,0.003881,0.213899,0.005715,0.005015,0.003049
img_00119.jpg,0.193248,0.002901,0.002000,0.001272,0.118023,0.001028,0.003069,0.011793
img_00120.jpg,0.237747,0.003109,0.000534,0.005841,0.050474,0.003698,0.024404,0.007525
img_00125.jpg,0.232997,0.035750,0.002630,0.003510,0.015128,0.015635,0.024760,0.002923
img_00128.jpg,0.130439,0.067674,0.008645,0.007781,0.011534,0.021826,0.056589,0.028845
img_00129.jpg,0.297842,0.006334,0.000229,0.001807,0.014955,0.002704,0.008862,0.000600
img_00133.jpg,0.242488,0.005132,0.001260,0.009397,0.042604,0.020077,0.008182,0.004194
img_00138.jpg,0.198405,0.005256,0.000570,0.004397,0.082297,0.039268,0.002538,0.000601
img_00141.jpg,0.072434,0.066544,0.014694,0.011466,0.025506,0.019891,0.092939,0.029860
img_00152.jpg,0.059540,0.014242,0.002228,0.005739,0.178832,0.016489,0.004227,0.052037
img_00161.jpg,0.070710,0.018359,0.006015,0.005741,0.146845,0.026128,0.008225,0.051309
img_00164.jpg,0.040872,0.008807,0.002286,0.003769,0.259613,0.012362,0.002581,0.003043
img_00170.jpg,0.076783,0.047554,0.002803,0.009197,0.163894,0.021167,0.010784,0.001151
img_00171.jpg,0.296638,0.002757,0.000280,0.003871,0.014791,0.012512,0.001532,0.000953
img_00172.jpg,0.091460,0.005763,0.002010,0.004257,0.186098,0.035811,0.006058,0.001877
img_00175.jpg,0.262792,0.003952,0.000446,0.003972,0.044215,0.014233,0.002158,0.001565
img_00180.jpg,0.061222,0.008523,0.000295,0.012158,0.215060,0.000129,0.030967,0.004980
img_00196.jpg,0.214074,0.002653,0.001872,0.001944,0.099571,0.000885,0.003212,0.009121
img_00212.jpg,0.148510,0.001348,0.001558,0.005753,0.152455,0.014366,0.001737,0.007607
img_00223.jpg,0.293062,0.003754,0.000337,0.002255,0.001188,0.031906,0.000395,0.000438
img_00230.jpg,0.325992,0.000908,0.000195,0.000494,0.001300,0.003404,0.000798,0.000242
img_00232.jpg,0.026657,0.066643,0.004628,0.003578,0.193735,0.003922,0.026909,0.007262
img_00244.jpg,0.331109,0.000659,0.000066,0.000207,0.000053,0.001012,0.000126,0.000101
img_00272.jpg,0.305867,0.005577,0.000525,0.003225,0.002948,0.014042,0.000568,0.000581
img_00280.jpg,0.264950,0.019555,0.000392,0.001314,0.034350,0.011241,0.001480,0.000051
img_00282.jpg,0.269000,0.003950,0.000350,0.004939,0.040297,0.011583,0.002341,0.000873
img_00285.jpg,0.177927,0.010613,0.000186,0.010344,0.021140,0.000505,0.112067,0.000552
img_00289.jpg,0.213789,0.018959,0.002106,0.003769,0.067779,0.021006,0.003292,0.002633
img_00292.jpg,0.269884,0.007569,0.000532,0.009805,0.019181,0.004753,0.012415,0.009195
img_00302.jpg,0.294455,0.006898,0.000346,0.002915,0.011560,0.002965,0.013333,0.000860
img_00311.jpg,0.194846,0.013283,0.003393,0.004363,0.094978,0.005539,0.003249,0.013684
img_00320.jpg,0.213752,0.050236,0.007061,0.005944,0.026469,0.011339,0.005160,0.013373
img_00331.jpg,0.296906,0.002799,0.000458,0.004760,0.010648,0.013134,0.003091,0.001537
img_00358.jpg,0.306082,0.005508,0.000227,0.001627,0.006517,0.001238,0.011375,0.000759
img_00374.jpg,0.329451,0.000156,0.000080,0.000340,0.000025,0.002986,0.000060,0.000234
img_00375.jpg,0.240331,0.013627,0.000961,0.002339,0.026500,0.047403,0.001500,0.000672
img_00376.jpg,0.258120,0.013064,0.000445,0.005392,0.026059,0.012880,0.016714,0.000659
img_00380.jpg,0.319807,0.002312,0.000178,0.000506,0.001711,0.008345,0.000422,0.000053
img_00383.jpg,0.176766,0.018796,0.004924,0.005153,0.048948,0.016337,0.009590,0.052819
img_00398.jpg,0.094233,0.002473,0.000745,0.002761,0.222531,0.004213,0.002703,0.003674
img_00407.jpg,0.184398,0.028582,0.001569,0.017133,0.023796,0.074515,0.002666,0.000674
img_00417.jpg,0.047053,0.001591,0.001164,0.003752,0.245696,0.021349,0.001885,0.010844
img_00432.jpg,0.154042,0.019327,0.002699,0.012139,0.095087,0.029157,0.011542,0.009340
img_00442.jpg,0.118368,0.051934,0.011016,0.008418,0.040118,0.083224,0.006931,0.013324
img_00446.jpg,0.323623,0.000356,0.000224,0.000624,0.000665,0.007484,0.000178,0.000178
img_00469.jpg,0.330243,0.000569,0.000091,0.000190,0.000703,0.001174,0.000292,0.000069
img_00473.jpg,0.158607,0.007382,0.001813,0.004909,0.147224,0.006405,0.002851,0.004142
img_00483.jpg,0.047936,0.002960,0.000778,0.000758,0.263531,0.001372,0.001282,0.014716
img_00484.jpg,0.255544,0.011666,0.001498,0.004714,0.023292,0.014647,0.011223,0.010750
img_00486.jpg,0.303767,0.005075,0.000413,0.001934,0.001224,0.020558,0.000334,0.000029
img_00487.jpg,0.049074,0.009511,0.001134,0.008311,0.253830,0.004419,0.004682,0.002372
img_00493.jpg,0.145495,0.022657,0.001028,0.006470,0.102747,0.006878,0.038403,0.009655
img_00518.jpg,0.203370,0.005096,0.001754,0.004063,0.102000,0.014831,0.001604,0.000616
